historical_demand,inventory_level,raw_material_cost,machine_utilization,supplier_rating,lead_time,temperature,pressure,labor_hours,production_cost,procurement_source,safety_risk
981,4035,445.23,93.09,2.7,25,30.44,107.52,33.49,7880.56,InHouse,Low
803,1187,190.8,70.23,1.65,4,59.21,168.91,45.82,9837.37,InHouse,Medium
518,3556,383.98,96.94,1.65,19,103.26,147.57,7.46,4505.57,External,High
74,4989,246.63,93.1,4.13,1,77.55,232.0,21.3,9035.36,InHouse,Low
926,776,499.0,94.55,3.28,27,21.83,18.0,12.03,4747.64,InHouse,Low
581,2371,489.97,54.78,2.72,25,38.57,126.13,12.13,2849.44,InHouse,Low
810,1781,354.97,62.5,1.17,3,38.28,273.55,30.52,6313.94,External,High
344,1786,656.2,85.68,1.54,21,33.56,34.25,40.1,2389.95,External,Low
529,3520,866.56,76.32,4.75,12,101.84,167.8,8.78,9001.53,InHouse,Low
123,4278,899.54,52.92,4.9,9,69.5,297.18,37.67,9855.5,External,Low
998,900,401.34,99.05,3.23,23,92.6,107.94,30.61,7289.02,InHouse,Medium
297,2973,540.93,53.18,3.53,2,113.91,33.32,10.61,3056.1,InHouse,Low
960,4083,102.51,94.22,4.02,24,72.6,12.97,28.9,4606.5,InHouse,Low
113,3433,407.99,94.37,1.69,14,90.56,165.79,12.42,5050.54,External,Low
261,4566,729.53,76.26,2.82,30,29.56,200.83,40.9,6477.44,InHouse,High
507,4632,777.05,94.42,3.4,26,72.36,31.96,49.67,1177.99,External,High
583,1036,993.84,61.58,1.74,10,36.73,292.37,8.98,8466.46,External,Low
878,3334,803.9,81.1,1.67,6,42.99,30.1,9.94,3040.72,InHouse,High
672,625,458.09,55.0,4.23,7,112.43,133.1,42.13,6934.03,External,High
945,2413,114.39,70.96,4.21,13,33.96,65.1,42.54,8542.54,InHouse,Medium
935,2813,215.85,78.24,2.98,6,119.81,109.83,31.57,4921.49,External,Low
191,760,417.08,66.48,1.82,30,56.01,233.95,17.76,5628.03,External,Medium
743,3183,662.48,85.85,2.47,30,109.39,277.84,15.93,4705.9,InHouse,Medium
419,245,279.43,94.38,3.27,20,61.41,200.4,17.92,4754.38,External,Low
386,2361,871.38,50.78,4.55,29,72.92,172.8,9.71,7865.8,InHouse,Low
611,4460,117.21,54.78,1.39,30,83.05,29.41,41.7,5275.74,External,Low
248,1157,668.95,94.9,3.97,22,26.96,153.83,32.92,5316.11,InHouse,Low
836,2138,792.22,57.11,4.19,5,77.01,45.34,38.87,9018.37,External,High
209,1733,585.9,96.72,3.87,21,80.54,62.84,19.3,2442.46,External,Low
427,4696,322.09,82.05,5.0,14,117.17,237.05,36.86,6524.87,InHouse,Medium
85,169,201.58,89.25,3.53,14,119.5,169.17,48.94,5514.56,InHouse,Low
738,2486,738.26,60.57,1.31,12,59.34,52.7,15.67,8644.42,InHouse,Low
556,3204,612.0,96.99,2.07,9,44.7,87.31,34.8,5370.88,InHouse,High
435,1723,453.72,59.86,4.98,27,87.98,220.47,25.39,2319.93,InHouse,Medium
343,445,766.41,70.54,3.12,22,69.21,150.94,5.41,7549.01,External,Medium
830,3830,865.3,80.21,4.31,11,47.06,189.26,31.31,4402.97,External,Low
326,1833,573.18,54.63,1.1,2,90.85,67.44,39.86,8597.04,InHouse,Medium
268,1612,299.29,79.93,4.77,10,55.07,161.73,26.43,9495.96,External,Medium
169,2794,223.97,85.28,1.49,30,98.32,224.17,39.71,4229.32,External,Low
703,1480,230.86,54.23,1.05,15,46.34,114.0,39.64,2927.09,External,Low
159,308,862.56,71.72,3.99,8,105.79,115.26,49.3,9620.72,InHouse,High
899,341,998.09,91.82,3.75,8,72.28,73.92,33.96,1129.1,External,High
338,2626,582.11,66.82,4.99,25,118.0,227.69,18.59,4641.22,External,Medium
399,2140,437.79,76.85,3.58,24,85.82,187.3,25.73,6254.6,External,Low
784,3269,447.41,78.9,4.64,20,62.31,79.14,37.93,6043.34,External,High
60,1161,446.4,81.11,1.35,10,113.9,122.28,24.72,2144.94,External,High
306,3411,579.43,55.44,4.0,18,89.44,163.33,7.21,5853.05,InHouse,High
548,2228,856.63,59.2,1.73,30,80.8,94.42,47.67,3398.71,InHouse,High
243,2847,266.96,85.18,4.15,3,34.95,171.49,21.32,8399.53,External,Medium
492,768,316.17,77.4,3.27,15,60.6,84.8,47.14,6877.74,InHouse,Medium
166,3807,546.1,84.05,1.16,10,80.78,232.38,23.46,2802.71,External,High
539,1661,819.22,52.2,2.22,23,76.14,208.22,46.01,7749.23,External,High
862,995,734.31,66.62,1.93,6,35.89,190.16,7.92,5359.09,InHouse,Medium
104,4869,668.0,72.31,4.46,8,98.82,227.45,12.99,5277.03,External,Medium
639,2461,126.49,93.73,4.14,14,65.78,269.74,21.55,4652.82,External,Low
437,3465,726.78,90.19,4.26,6,105.08,131.01,20.68,5715.11,InHouse,Medium
745,3817,266.08,56.14,3.18,4,39.88,225.12,42.86,8348.28,External,Low
619,236,157.3,65.78,3.95,5,92.32,132.75,8.27,2868.39,InHouse,Medium
478,4241,942.96,90.41,2.5,25,103.9,125.87,27.44,3849.69,InHouse,High
792,1143,784.77,88.21,2.55,30,82.78,67.17,9.52,8170.29,InHouse,High
572,3704,238.98,99.84,2.26,12,118.33,72.36,20.68,9495.08,InHouse,Low
213,1656,219.52,60.07,3.67,28,108.74,216.1,48.38,4689.79,External,High
203,2247,233.45,62.33,4.6,16,64.05,233.7,32.15,8032.49,InHouse,High
379,1436,402.45,75.32,1.17,11,78.35,216.19,14.02,2269.58,External,Low
241,4895,657.79,58.07,2.92,23,119.58,267.46,38.42,7844.96,InHouse,Low
851,1431,898.28,84.96,3.55,3,71.0,182.46,24.05,3935.92,External,Low
244,3560,130.34,53.71,4.79,30,90.74,37.95,15.61,5926.85,InHouse,High
399,4531,478.54,83.76,1.62,30,60.62,215.07,34.52,2430.22,InHouse,Low
753,1435,911.27,53.84,4.2,29,73.56,227.58,49.95,9262.24,InHouse,Medium
885,4084,879.46,77.89,1.36,23,25.6,245.63,29.24,7766.59,External,High
401,3004,933.2,64.14,2.4,11,37.1,170.99,45.38,3694.51,InHouse,Low
179,3101,124.5,83.39,3.25,24,114.01,189.65,16.49,1642.54,InHouse,High
342,3662,217.15,55.95,1.01,20,74.74,177.67,43.1,4976.84,InHouse,High
378,1056,476.55,55.39,3.89,4,85.61,232.38,5.18,8759.01,External,High
321,1709,394.79,92.64,3.29,19,30.08,16.63,38.41,4032.77,External,Low
632,1485,950.46,59.23,1.02,19,66.18,71.76,48.83,3211.9,InHouse,High
793,4255,762.98,96.06,1.17,1,80.98,229.84,40.22,4804.11,External,Low
464,247,706.8,88.91,4.69,29,112.95,217.99,8.33,9329.98,External,Low
505,2541,683.79,86.74,2.03,10,77.63,41.2,40.81,5477.18,InHouse,Medium
507,3935,818.28,78.89,1.04,22,50.17,72.16,25.18,7543.15,External,Low
601,3868,916.01,73.83,2.33,17,80.11,281.07,35.21,9334.3,External,High
599,2369,835.76,75.54,4.18,26,117.01,159.87,28.73,6471.49,External,Medium
983,3270,495.83,50.64,2.01,11,75.56,281.23,22.12,6214.07,External,Medium
446,4482,168.34,89.47,4.07,13,109.13,271.78,44.86,5347.47,External,Low
69,1667,584.78,63.68,2.63,29,22.85,104.46,15.4,5509.54,External,Medium
341,2083,903.39,60.03,1.45,14,60.0,192.83,8.05,5162.82,External,Medium
511,1666,956.7,96.13,4.47,29,41.45,196.61,26.47,7839.36,External,Low
281,2294,320.39,65.27,1.54,7,103.05,172.52,16.95,1490.6,External,High
900,3285,525.84,69.33,3.69,30,68.9,214.55,10.49,1994.28,External,Medium
387,4948,581.44,67.44,4.39,22,117.29,291.28,5.73,8042.7,InHouse,Medium
774,3809,208.43,89.03,2.39,1,41.76,219.69,30.62,1896.16,External,Medium
793,4443,355.25,88.94,2.38,6,49.48,158.64,15.67,1026.16,External,Medium
852,2192,590.43,67.49,1.85,13,48.53,239.3,36.42,5383.0,External,Low
631,613,790.84,84.75,2.81,5,92.18,87.66,33.23,5175.2,InHouse,High
565,3278,878.98,92.47,2.62,8,50.43,84.73,29.99,5860.73,InHouse,High
865,1132,935.9,60.53,2.39,20,92.36,31.89,30.56,4457.9,External,High
738,1854,958.64,89.7,2.54,16,67.12,175.31,47.21,1168.33,External,Low
676,2063,836.95,69.41,3.11,18,27.78,208.06,6.18,9192.06,External,Low
98,3063,712.06,66.97,2.08,13,62.31,235.56,25.02,2137.83,External,High
359,3877,234.24,75.16,3.56,3,24.79,157.95,36.24,3764.77,External,Medium
828,681,275.12,52.69,4.16,17,111.71,163.19,25.86,7064.92,InHouse,High
551,1900,656.16,98.05,4.19,6,25.69,85.84,19.69,7955.91,InHouse,Low
643,1147,717.32,91.36,1.28,12,78.79,81.41,49.65,3947.65,InHouse,Medium
469,2464,522.28,64.93,4.51,30,61.41,153.11,39.06,3677.18,InHouse,Low
148,463,599.82,72.09,1.18,19,43.58,65.5,27.22,1284.83,External,High
396,3520,642.49,60.02,2.97,17,100.4,214.11,15.71,6517.08,External,Medium
840,1600,505.78,64.56,1.01,26,57.72,253.83,43.83,6356.71,InHouse,Medium
659,3536,379.57,90.05,2.15,29,107.18,141.53,14.68,6429.51,External,Low
234,403,817.46,56.88,4.24,4,28.45,46.78,8.37,8682.82,InHouse,Medium
638,1502,417.29,81.74,4.3,23,47.68,184.72,39.89,5076.84,External,Medium
295,4341,159.77,74.1,1.51,15,62.29,144.52,14.24,2749.8,InHouse,Medium
920,2937,527.53,52.72,2.82,9,20.96,96.45,17.76,7323.2,External,High
729,165,486.05,90.42,3.21,7,53.61,201.12,19.48,8952.84,External,Medium
693,1462,511.16,91.22,3.21,8,52.92,38.25,47.06,7536.2,InHouse,Low
418,4818,593.22,64.38,2.0,3,30.08,262.45,27.8,1150.29,External,High
771,479,474.24,50.51,3.71,12,70.03,62.54,47.18,9931.94,InHouse,High
726,2255,632.87,92.09,2.91,8,35.57,250.16,36.89,8301.42,InHouse,Medium
429,302,732.53,98.09,3.07,7,41.28,148.18,44.29,6529.0,External,Medium
632,2196,660.17,51.05,4.52,4,111.13,68.85,22.58,8884.38,InHouse,Medium
746,1548,402.69,96.83,3.7,11,24.39,41.14,19.66,3116.96,External,High
133,2994,345.39,99.69,1.11,20,103.27,192.39,13.82,2003.82,External,High
374,409,770.85,89.44,4.23,11,115.34,261.38,45.55,5751.05,InHouse,Low
542,4274,962.62,60.31,4.22,20,33.16,90.21,19.11,5609.06,External,Low
914,1251,438.98,82.42,1.38,25,21.8,142.49,32.34,9616.64,External,Medium
321,4337,768.32,87.0,4.71,26,52.66,151.18,19.92,9958.16,InHouse,Low
371,3732,747.74,82.77,1.63,10,109.88,260.53,46.61,5176.8,InHouse,Low
907,4913,402.29,63.01,4.48,4,78.78,196.32,34.93,2852.16,External,High
858,331,958.33,87.86,2.52,5,106.13,32.02,13.47,1856.13,InHouse,Medium
863,2327,652.02,56.54,4.64,7,27.38,276.01,42.89,7796.52,InHouse,High
164,767,118.16,71.34,4.87,13,30.73,51.0,37.91,7150.97,External,Medium
345,634,334.53,57.86,4.5,23,47.6,143.7,47.13,9013.71,InHouse,High
135,645,643.68,70.71,1.08,11,53.2,37.16,33.64,4632.3,InHouse,High
435,4076,613.78,84.32,2.97,20,103.46,188.87,8.45,8431.36,External,Low
395,3043,529.07,78.43,3.5,28,31.42,22.39,40.22,9645.11,InHouse,Medium
496,2593,314.68,68.24,1.68,30,61.38,26.53,25.15,7134.01,InHouse,Low
692,3429,343.05,92.56,2.39,18,98.59,53.69,5.03,9276.58,InHouse,Medium
539,2390,671.38,90.26,4.66,18,20.31,229.52,41.0,6844.49,InHouse,Medium
495,4177,196.63,78.9,1.86,6,105.84,298.94,28.86,5396.74,InHouse,Low
370,2331,562.3,89.2,2.79,23,97.01,123.69,20.91,9955.09,External,Medium
831,3941,507.16,78.05,1.46,5,20.59,30.37,18.37,2391.53,InHouse,Medium
633,3485,466.44,64.77,3.38,24,25.43,149.81,21.34,3423.39,External,High
328,585,543.94,58.25,2.33,5,36.46,16.09,28.52,8892.94,InHouse,Medium
933,2521,313.72,66.76,2.16,22,103.38,145.43,24.99,6432.88,InHouse,Medium
692,1990,334.41,77.55,1.97,29,49.9,196.36,43.62,1162.59,InHouse,Medium
841,3697,360.14,93.3,1.63,23,105.26,203.32,22.6,6772.55,InHouse,Medium
649,4812,384.02,86.55,3.37,3,110.72,121.32,14.25,5325.22,InHouse,High
518,1725,665.16,61.8,1.25,20,86.63,298.56,17.95,2719.06,External,Low
407,501,277.63,70.89,3.95,24,20.08,71.64,12.24,7353.19,InHouse,High
291,1768,739.82,69.06,1.23,2,89.41,66.78,18.6,1852.45,InHouse,High
284,2649,120.68,70.99,4.83,21,104.89,240.6,17.85,4499.15,InHouse,Low
103,191,841.91,74.97,4.95,7,89.98,137.15,7.99,7019.26,External,Medium
796,331,238.12,84.82,4.44,6,74.19,13.18,36.92,1225.23,InHouse,Medium
329,4238,313.93,92.03,2.46,21,104.29,48.45,40.16,4666.93,InHouse,Low
636,3370,923.28,76.18,4.95,3,58.6,59.54,24.39,4966.66,InHouse,High
499,2810,530.62,76.61,2.0,10,57.21,121.82,40.29,6775.06,InHouse,High
500,2273,894.64,79.56,2.21,6,22.58,223.77,26.29,4778.34,InHouse,Low
663,1652,130.74,80.65,1.8,7,96.99,143.94,36.93,5618.13,External,Low
617,1654,535.61,88.02,2.6,22,57.87,230.03,41.53,7926.9,External,High
865,2764,644.43,87.95,3.44,2,99.36,245.67,13.7,1944.28,InHouse,Low
912,4049,441.27,89.79,1.92,16,68.84,267.68,34.01,9647.06,External,High
212,646,160.29,58.19,1.96,19,60.39,269.18,20.85,2986.19,InHouse,Medium
749,3513,368.23,51.59,1.65,25,32.78,89.45,47.29,1279.72,InHouse,Low
486,1576,173.75,57.52,4.69,1,99.77,288.29,11.65,1898.72,InHouse,Low
769,3018,221.96,85.81,2.85,24,102.37,121.43,17.81,5480.79,External,Medium
306,3143,243.28,82.83,4.89,15,80.56,218.82,34.02,4945.98,External,Low
392,1909,618.29,91.36,4.63,22,94.6,125.17,7.19,3831.21,External,High
282,2659,834.04,68.23,2.9,27,117.3,20.6,37.08,4538.88,InHouse,Medium
935,3572,282.68,92.98,3.0,13,68.77,283.41,27.32,2091.52,External,High
533,932,843.77,72.08,3.87,21,42.16,277.2,26.2,2456.89,External,Low
939,473,821.95,88.12,3.03,20,116.22,197.26,9.35,8631.55,InHouse,High
522,3956,786.93,85.65,2.37,27,37.2,245.82,10.84,5256.56,InHouse,High
774,4195,190.88,60.07,4.89,17,30.34,162.35,45.32,5180.27,InHouse,High
938,4813,182.0,88.99,2.26,11,41.14,149.05,23.65,3530.56,External,High
659,1757,402.11,89.03,4.34,14,99.18,128.94,21.99,2749.6,External,Low
542,4147,151.14,73.7,4.07,25,67.7,96.42,22.64,7367.32,InHouse,Low
362,2010,599.88,73.49,2.41,27,53.96,178.08,20.66,9824.15,InHouse,Low
923,4912,440.14,59.48,2.64,8,77.56,79.54,30.52,6287.04,External,High
481,3600,607.45,98.04,1.26,9,28.32,68.87,30.64,7170.0,External,Medium
284,4658,900.81,53.0,3.03,21,30.21,25.47,21.94,7742.82,External,High
242,2368,317.8,50.59,4.43,21,73.24,43.77,30.86,6186.94,InHouse,High
435,2724,943.56,50.67,4.74,7,48.63,172.15,12.07,9335.19,External,Medium
243,1526,495.18,61.43,1.4,9,115.44,212.5,11.49,2370.24,External,Low
597,2531,815.5,58.56,1.67,15,110.1,83.64,9.02,9905.89,InHouse,High
440,843,279.46,89.44,3.31,22,104.56,234.57,11.08,1249.32,InHouse,High
510,4825,826.97,70.77,2.32,21,111.08,137.4,29.52,9183.67,InHouse,High
198,3541,178.72,94.27,1.92,4,66.39,218.33,7.98,4601.89,External,Medium
204,2979,661.81,94.75,4.05,22,77.8,150.96,20.35,2477.86,InHouse,Low
116,694,375.13,93.91,3.79,23,105.91,91.65,18.34,5268.99,External,Medium
591,2096,934.51,72.48,3.88,25,44.92,77.58,17.42,4927.94,External,High
415,965,363.25,58.29,4.41,16,114.46,224.29,16.44,4872.44,External,Low
338,708,519.19,51.96,2.61,2,31.6,75.8,26.53,6206.34,InHouse,High
534,445,774.68,63.97,3.92,23,93.48,152.86,45.3,3990.01,InHouse,Medium
353,2895,102.62,56.48,2.99,28,85.16,57.14,12.36,8778.31,InHouse,Medium
700,4305,793.81,74.82,1.44,5,48.3,218.27,10.4,7700.95,External,Medium
827,2547,581.87,85.39,4.85,14,29.19,183.05,19.08,1838.85,InHouse,Medium
368,1400,467.9,93.35,1.55,28,83.47,224.41,9.3,5417.81,InHouse,Low
799,3155,385.32,81.97,1.49,15,82.36,114.71,46.08,1199.1,InHouse,Medium
424,4815,343.28,68.24,2.23,11,48.97,177.2,32.66,1027.47,InHouse,Low
98,2585,968.96,65.7,1.03,28,102.42,60.02,45.35,3936.73,External,Medium
995,1009,581.73,62.52,3.47,9,47.59,174.41,26.86,7849.29,External,High
474,1932,426.52,64.11,2.66,23,76.03,254.51,24.07,5197.19,InHouse,Medium
346,1709,416.27,52.4,1.59,27,77.35,70.79,13.9,4526.92,External,Medium
539,152,140.57,80.52,4.92,4,112.32,108.22,35.06,6976.84,External,High
73,4116,444.12,50.18,2.34,15,39.49,129.07,13.01,3027.17,External,Low
869,4244,773.22,99.78,3.23,18,58.68,277.8,47.63,9349.02,External,High
867,427,720.34,89.25,1.84,9,52.41,124.74,37.09,6698.55,InHouse,High
755,2573,632.51,84.56,3.3,29,118.82,24.26,35.96,2922.54,External,Low
834,1279,671.43,55.98,1.19,26,43.84,193.43,10.84,7726.96,External,Low
222,4245,145.49,72.87,2.12,1,96.47,23.85,7.16,2618.85,InHouse,Medium
576,1913,750.62,63.12,3.47,2,59.46,153.98,6.27,7829.37,InHouse,Medium
79,2872,620.93,84.16,4.54,17,67.01,164.14,18.36,8825.89,InHouse,High
86,2218,821.23,86.9,2.33,23,109.15,10.98,16.79,6567.55,External,Medium
95,3189,314.19,86.74,2.93,29,113.76,107.91,38.99,5717.06,External,Low
125,112,261.8,75.24,2.32,16,57.5,47.56,14.36,2252.27,External,High
976,3423,995.55,50.68,3.08,6,101.16,50.24,22.84,9454.56,InHouse,Low
62,3669,612.5,77.64,4.64,6,42.71,117.52,38.93,1481.63,External,Low
901,2392,560.41,86.3,3.67,22,108.96,204.29,43.99,6819.75,External,Low
187,159,650.85,53.52,4.99,24,90.92,134.7,19.49,8419.91,InHouse,High
426,4877,406.45,64.9,3.89,7,62.82,265.08,5.16,8560.84,External,Medium
74,2726,255.01,76.96,4.24,11,84.26,157.3,27.82,8438.14,External,High
723,488,222.75,75.84,4.83,4,24.34,66.87,10.38,1824.87,InHouse,Low
160,1567,278.13,56.59,1.6,3,21.39,69.56,30.67,3389.42,External,Low
874,2503,433.02,85.82,2.45,30,67.81,275.57,39.93,1577.86,External,Medium
629,153,234.98,57.42,4.71,6,77.49,213.58,16.7,1367.7,InHouse,Medium
957,2651,517.03,75.35,1.24,24,61.47,57.38,41.05,1261.23,InHouse,Low
569,511,880.97,74.53,4.6,23,35.86,120.27,11.2,2088.94,External,Low
730,197,605.79,79.74,4.98,13,108.11,232.3,27.61,1575.72,External,Low
588,2850,710.53,60.43,4.66,2,54.99,162.99,15.76,1208.01,External,Low
673,578,450.62,70.89,3.34,27,90.31,54.72,45.85,1226.71,External,High
659,4895,232.59,65.24,3.53,27,38.77,177.67,35.49,9562.05,External,Medium
938,923,581.47,69.78,4.6,20,21.25,96.04,7.68,2150.52,InHouse,High
590,2945,584.66,68.93,4.7,7,81.76,154.38,47.15,1919.15,InHouse,Low
460,949,572.77,82.58,3.75,29,50.53,76.13,34.96,5949.91,InHouse,High
570,4124,892.76,50.15,3.78,6,65.29,72.29,17.67,7989.04,InHouse,Medium
254,1869,462.21,63.23,3.64,22,29.52,273.99,20.31,3090.53,External,High
648,2762,563.56,90.97,2.59,24,87.35,190.95,16.31,2629.98,InHouse,High
104,2418,443.63,61.18,2.13,8,101.51,295.7,38.01,5366.22,InHouse,Low
401,1345,108.81,72.85,3.87,14,45.08,116.77,33.65,4339.08,InHouse,Low
102,630,348.66,85.38,2.75,22,54.78,218.31,29.75,4607.99,External,High
782,3267,564.16,80.59,3.11,26,31.65,151.24,37.41,5049.78,External,Low
844,2378,924.19,88.6,1.58,4,111.39,101.03,26.72,4749.25,InHouse,Medium
197,2241,942.49,62.69,2.08,10,99.11,77.51,39.54,2878.73,InHouse,Low
440,3695,500.57,71.85,1.13,4,59.44,291.21,10.58,5407.82,InHouse,Medium
656,750,374.1,71.24,2.35,29,72.38,39.37,21.02,7113.78,External,Low
177,365,213.69,59.27,1.7,17,51.27,164.05,40.12,4034.77,InHouse,Medium
620,1102,443.71,66.73,1.15,26,116.17,275.47,34.53,7397.56,External,Low
904,3429,772.4,60.52,2.74,7,68.5,270.68,49.82,8620.79,InHouse,Low
235,3843,147.81,75.55,2.57,13,38.55,281.18,14.79,1425.63,External,Low
905,4231,145.19,74.46,4.42,12,64.19,140.31,49.82,9831.18,External,Medium
971,2557,756.53,66.58,2.7,11,93.81,222.13,34.88,6557.45,InHouse,Low
608,613,441.28,51.88,4.63,14,70.67,77.8,40.99,4991.41,External,Medium
730,4396,875.07,98.18,3.96,7,54.32,221.01,34.63,9124.06,External,High
262,2302,691.27,84.24,3.83,6,80.26,170.94,8.29,1367.87,InHouse,Medium
377,3441,856.92,93.87,2.33,21,83.09,249.2,49.0,8207.94,InHouse,High
650,1326,483.6,50.78,2.51,24,86.61,268.96,47.75,4844.6,InHouse,Low
921,3784,604.24,56.66,3.24,1,25.2,94.44,29.52,1083.7,InHouse,Medium
568,1179,815.8,67.59,4.25,10,52.23,13.96,38.8,4235.48,External,Medium
623,3074,549.09,91.62,2.22,17,36.52,64.81,41.96,1329.29,InHouse,High
384,600,222.32,84.92,1.86,20,63.71,180.93,27.81,9063.59,InHouse,High
440,817,789.43,90.12,4.39,11,95.72,138.96,21.58,9980.46,InHouse,Medium
756,3131,668.24,63.2,3.29,8,106.3,164.95,17.08,5708.16,InHouse,Low
463,3852,428.79,90.9,3.24,26,77.58,11.72,36.57,6733.9,InHouse,Low
196,2234,287.81,79.84,2.19,19,96.72,255.18,43.36,7997.9,External,Medium
71,3412,859.7,64.25,4.5,18,95.52,181.26,34.51,6768.94,InHouse,Low
372,1893,653.88,65.07,3.23,15,96.08,162.38,23.3,1666.39,InHouse,Medium
119,963,130.48,74.62,4.56,9,108.06,190.41,13.56,1140.48,InHouse,Low
860,3151,430.04,79.57,3.04,29,68.24,202.89,22.74,3803.6,InHouse,Low
891,310,226.1,59.55,4.87,3,46.3,217.35,19.02,2035.39,InHouse,Low
76,424,928.66,81.33,3.29,9,97.22,249.27,45.28,9026.83,External,Medium
979,4100,381.49,88.33,1.28,6,35.57,131.66,30.11,4575.46,External,High
741,4464,811.06,91.18,1.91,19,49.6,86.43,35.61,6137.31,External,Low
104,1465,800.42,75.4,3.42,4,28.71,263.31,23.98,1737.16,External,Low
638,2749,678.44,71.21,1.14,19,96.05,85.7,39.08,3082.37,InHouse,Medium
946,3014,213.99,89.83,1.41,20,42.77,212.9,40.28,2442.42,InHouse,Medium
733,2574,184.79,64.92,4.03,2,116.47,11.84,6.02,8008.02,External,High
795,415,304.42,60.09,4.06,12,111.29,268.21,24.57,6240.55,InHouse,Low
197,2625,478.88,62.92,3.75,26,80.92,136.25,30.14,5948.47,External,Medium
862,614,501.2,58.07,4.99,9,58.98,29.58,23.68,4793.51,InHouse,Medium
494,1138,622.4,61.94,4.83,10,106.12,299.27,43.32,2268.94,External,High
452,1490,841.95,87.86,4.17,30,75.59,15.79,15.3,6779.33,External,Medium
118,980,938.2,57.44,1.41,8,74.17,161.4,30.61,9946.47,InHouse,Medium
85,1726,388.74,91.55,2.04,28,51.55,296.17,13.84,9427.87,External,Medium
256,1978,629.92,82.4,1.53,15,113.8,89.42,32.46,9692.43,InHouse,High
851,1870,952.54,90.33,2.89,11,63.85,86.21,35.51,6039.69,External,High
64,1994,301.29,61.66,3.77,26,119.02,140.17,7.54,6312.11,InHouse,Low
199,439,136.45,79.85,2.25,6,20.75,177.91,29.91,8002.58,External,Low
419,4641,130.55,67.02,4.97,30,58.31,209.93,18.86,9789.63,InHouse,High
643,2557,333.41,53.06,1.07,16,41.16,107.07,46.25,7975.16,InHouse,Medium
167,4241,356.69,75.84,1.91,27,66.7,279.12,33.04,6892.27,InHouse,High
926,2561,520.08,53.93,3.77,8,39.03,14.51,10.39,4938.94,External,Low
475,1248,224.54,62.99,1.24,27,74.38,225.08,7.19,5886.14,External,Medium
221,2514,941.39,74.21,2.73,25,113.41,256.42,26.4,1543.86,External,Medium
916,4817,876.41,63.21,4.19,3,119.97,251.47,17.73,2437.35,External,High
257,2229,563.91,69.51,4.97,8,89.98,67.49,8.64,2766.75,External,High
705,1530,343.78,97.58,3.48,5,61.59,212.06,30.05,7456.55,InHouse,High
690,2407,700.13,99.67,2.39,29,74.42,15.48,20.46,6771.07,InHouse,High
145,3789,503.2,68.73,2.55,30,72.44,222.24,42.41,3296.46,External,Low
463,2760,735.04,99.3,4.69,23,92.56,253.3,12.46,5557.76,InHouse,Medium
610,3973,477.83,74.71,2.69,29,46.02,232.4,14.45,3696.17,External,Medium
952,3081,932.84,70.67,3.63,18,116.43,221.98,24.55,8108.24,External,Low
731,2639,401.86,95.5,1.51,21,54.51,39.67,24.02,6842.57,External,Medium
213,4066,451.91,66.83,3.79,8,114.98,78.85,23.97,2605.97,InHouse,High
637,3756,768.89,70.18,4.65,19,50.06,35.28,12.03,5094.61,External,Medium
243,2662,668.28,53.08,3.85,17,111.35,123.73,22.1,1569.07,InHouse,Medium
437,1350,424.96,69.83,2.8,3,79.41,178.71,9.45,9879.98,External,High
218,621,785.72,59.75,4.52,4,95.32,159.41,45.43,5922.87,External,Medium
595,3312,449.74,88.56,3.07,28,92.41,222.85,17.08,3035.09,External,Medium
731,3448,109.59,82.34,4.07,7,106.19,268.73,23.05,8570.06,External,High
662,718,343.61,79.87,1.74,13,92.89,150.73,35.66,5561.51,InHouse,High
360,233,449.82,59.42,2.44,2,47.71,231.24,32.59,6717.47,External,High
443,1694,146.72,93.04,3.23,7,27.34,10.04,45.06,3379.26,External,Low
206,3170,846.52,70.02,2.13,4,48.05,49.77,19.24,8116.06,InHouse,High
503,2543,148.66,88.98,4.41,26,117.26,91.65,34.92,7146.27,External,Medium
410,498,364.12,76.98,3.2,29,99.45,53.76,40.82,4951.79,InHouse,Low
382,968,416.85,52.75,1.95,4,96.17,18.28,10.15,7244.2,InHouse,Low
70,207,578.44,90.46,2.58,29,71.5,267.24,44.91,7451.02,External,Low
413,4503,266.75,58.8,1.11,5,93.67,264.1,39.97,1068.44,InHouse,High
727,4468,249.79,99.08,2.64,17,24.93,288.84,43.12,6624.13,External,High
574,2813,631.68,50.09,3.87,19,71.57,224.59,32.71,8101.3,External,Low
409,1343,666.08,76.95,1.13,9,98.84,132.24,27.35,6864.71,InHouse,Medium
